netTime,clockTime,unique_id
14918,15098,7095b688d3d7d92c8d96735fafd126b157916cbe
18263,18572,6c7895bc73dd0bf563659ee8f90571c31e3959f7
14920,15028,8c82d019e96e50a50096220bad1db6ad4edee4d4
14780,15053,8a547aa304c37b37366c834495d7f8b7917407d3
19788,20418,c30a7bfa678aa1d55e1355c8b58b0f2ee41ab34d
14920,15197,00d93927bf529897543dadccab088763842006db
14920,15197,7819c3e3cc69686c5d298135b045e55ffdf7b701
14921,15053,9be1d3eeb6aa022b07378296ba685ad4ab63b089
14922,15157,767876cf5ab9d30ad12587af88789fcbec1f3ce0
14784,14874,56df5461a14dacbc1e9f574cc3c074f04733f192
17247,17483,3f6604d783a78213fe218f2cbcc76fc166ce064a
14923,15227,8a56cdf0046698e4a18f567f268885af849a8b4f
14923,14966,5b46911d9286207d4de4c0ff115477418c98bb5c
14923,15139,a794b30aca44a9dc0d5671cda069380c37d0141a
14924,14964,2691a42b8a90644dbb29fbbcfa4c75fa06bf943f
14925,15212,f1fcddbd8c7c6a13e8a6f5f0a73d7afaddfe9cc7
18759,18911,6f1a6455d387289062dfcb6ed8075d75ff55db64
14925,15060,371890f84f8877b12c1b896ad0668776f7312617
14926,15097,6388546a9e1c7d239a0a295a666483f57f93e285
16883,17011,3f9ff3106b930e88aba9ba21fc9506cd74ecd80c
17892,18155,39e05fb8a7e837b3e4f91443b9740bc5b1030038
14803,14985,d98147c30e89fbad6f2fa9621e624c1d0356e098
14927,15149,a6657cd2546ae93d35e7713ce12a9bf376db967a
15133,15299,8a932b03af057b58bd7def58c286718a406f0f36
17609,17762,81de85ad0a8379722a7916d245e9d2a38fdce2ef
14927,15087,45f8a52f63afd4a21d51dc3cf40fb20f4996dc98
14927,15000,18e8480d2d1a8ad706c267f6f880420c45a5a034
12906,13003,53c107a7823dcdd2dbef24cd3912c4ebdc8e4999
14928,15273,bbee4623c3c932c00fa2d8bd350d4b3211f8679c
15641,16014,17d42a7ac252abcf5117396236a477ebe715b109
14654,14664,d720b84e9633996c61c539438d08f806d15fd466
14928,15130,df1226fb9e81604de2548e1e65c036356bf9af6c
15530,15640,80c8365b56b5e644458e23b3a608b2b9e47fb087
12995,13147,286921e977a67172205503e887e84e391103beab
13806,13952,0d274ba835b1323e40218c8ae548b022a8453cf5
16688,17076,0e7d1be323e29ad8167fd71803f67838e00b7fb5
14899,15160,970574b8bd659f9c7a3d774a23157be1020d072f
14928,15047,e94b2948b622e54095296c7cbab64c21e2a12c92
14930,15088,d310fda5aa079428a659151c96f4f90dcad1345e
14930,15084,9d2281102a656d6f917dfb5a8f5888108242ccc5
14930,15191,19b623a09c8511cd8a7438e4dca09444443055a5
15565,15643,679a17b4e3c35acd76a68097666cf5c2b4d39469
14930,14961,72f0dce58a375d8ac109aff7c4810aa334a074a6
17471,17584,27a89c9cc0423af594a44581498ee88f2601ee19
14930,15013,ad9feafe122719a949c3e0cec4a33fe33b240fdf
14931,15060,f4e80b12eea782bdf719e6e54c0b1b6cbf454631
14931,15169,0c7c6e129341c529f13dfd22e9f8eb6d52713cff
14038,14068,aa881b02fb7f08dbb7e31e85ae5fc3ba09723253
14931,15047,482f503942dbf138a450b57c30a3b7acf440fadb
14932,15053,7add816e3f96b091b080e3aa4be480af95f16c77
14932,15107,cc7666ee625184121929b106c24c7b7f09a63b57
14932,15089,9590ee66bffc69743958f0d4adb4a6c87fd50435
14932,15129,23070024e6d0f8d288861ba39b473c2b4b42e127
14932,14984,84d2a5ece3e47048f0f2a9a84e109fd4d9fd72ac
14932,15129,9b3a4fdcf0fd3b42135c49e5c3094951e29ddd32
15287,15387,f567772dd08959de8bb031307cb63a3bdafd8b69
14933,15129,3e53076bee43c442de54b651d4d28373f87a21a8
14933,15129,753ca719784d1c208d4cdccb8031067bf093b37d
14933,15064,c96a8ad10571796d1dae575e715fc27f3c56fbb9
14933,15025,ff73c9c882fd0be6a4fb1aabc22f4710fb0190e9
17296,17409,bfcd88b5329c9d4500434ff6ad4274e787941dcb
14933,14968,055446e359a7e903b2001578284fa71087f51165
14934,15257,978f0ff8d4d575271ea949a90c3428f3236ef541
14934,15165,3f5368f8e0369d7c554baadeb5d6031d12d1ca9d
14934,15074,301b99b6a97d29c079247ddcc0b3400d235b0f85
14934,15156,a8df8c753eef44d08f17694a049a949e2bd249b7
14653,14662,20bba51082e972f18f23aefb0b75fb24dbb28b03
14934,15132,85b8d9d696cb51de797692ced9127c2ba4c32412
14934,15026,2e1a7d918aa2b94edc5d3a102bd2cf0ac64825c4
14934,15058,0e0009b91be65b05913c2e871adf8763dc554d66
13286,13473,e5ec7d81c9c1f592f28b6aa9ebbcac908af7afa6
14317,14330,7b7f305c54dbcded5f80d617e6a35656747a7d28
14935,15211,468a10c8e1233746c19d17752b30221290ac5921
15279,15584,2d4a94beee8e2a7634887b61e0759fd2311c87b9
14935,15244,191da7791d2833a2cbcd11bc04c22e20e024ab7e
14935,15009,a79ac0b820de337b6cbb530f9e50183e999af260
16957,17232,ce8c7fb523f186a15e87fb5628b77f5a61f76ba1
15769,15854,54ff029c72eb6a80f3299869a71550f91cb954d5
15750,15815,91bfde1f8b278909c2de4c5f1a12eb205c409eda
14938,15114,cf13c3a57ddd6b4c18466c4660591ae041dc8feb
14318,14471,87e551d87f23c53529e7d90d4a8fa35b063f77da
15867,16067,2b7cb9e5c372cc7dec0457d164129a9cf6a421e2
12720,12783,3b932747f294b7b33bb5aafb9e1996543feb4b65
14939,15086,c55d1fb3cb18bb93574a3c65284d34585b2ad21c
14621,14664,85a6bcc46500acc5f234b448529ed264cd93e2bd
13582,13617,e127efb8481f57c9de31105a75ebfbe3e506e4ce
14940,15377,f81873fe7fd968632403c7ad0ba657eebd40c906
16608,16721,a23894d0469e6e920e032927011eadcd0f7af956
14102,14167,477aaffb00f7bcd45670a0a3ea5ecce470e903a7
14656,14717,097866a6622a2c1524a88db97f8203b58ad6491c
15783,15995,4b53bfc4cfa06ab903d4efc45d6c9762e07afc78
14942,15008,6c50b0e66a333ad73f625f04bb0270b04e3d032c
14942,14991,b9988bf1e147f8634fa3976f2922653cb5c1e0c2
16361,16465,4df24afb9a992379de8d2ddc758a4fad883f2b76
15185,15542,b4be75fe2bcbad0fdf62fdf12de1981115a65b9d
14942,15037,386856968eb042369c19a593e85a16e7d414d3b4
10685,10860,af6015facc26bff13e0f4e4689781e223423a39c
13588,13670,6082b93192aeb90f3649b2bc04dc6b47883dd343
12581,12589,d8b150488a2997029f1e3a5c91c7897f17178b3c
14944,15148,9b0135c9da1798d6b4500495a9adc66823669856
14943,15261,22762c8d6e1547812baf1efd5fbbb016362aae62
14944,15067,ae0fb1a7f5fb969396c0d23eaf536eeb2fc54ed4
15078,15365,cb42eea5a9afb9d5f39016920871abee5e7c5787
14944,15001,809949c5331e2d0a77533032e94d813f7f8ee3b7
12446,12504,f40aae28f2a28b67f92fbb9821495a191af52b08
14944,15070,932d8850aa8fe9ab55ea0472e843a0bd349936d4
15785,16000,2dcc6ed03e87317d7bcd6ef802a2cac5a090f7c8
14945,15096,05704d979b5be39aca82eec8ac3da02e67fbde9d
14945,15070,40e989e4b83fbab2a217116133ac2ddb15fe20c6
14945,15128,8c866804fa556bb827a739454d39529d47016b69
16037,16272,f8767ce304d2d1d56a135c0a86fe58c18154a9bd
14249,14309,c899865096f163448852ee66213b2043fa5469f0
14832,14975,ff544edd48a5acf3f16a9bad42b0d26639c71a02
14946,14951,f29ef799f66d2b04771e376b2b536387325173bb
14946,15201,f031c154aed3d73a936dbd2ba419e798a31d39b2
14946,14988,c19cc7ab8fec47d06521e5cefd23d88b43f58663
15049,15235,b846c4b3aef02680030c45e7f718fa48f97fa955
14947,15053,d131adb973d59a0a13ddc09991413ed6a4f9e7af
16111,16214,9e959277d589c5df077e0220340c116cb81e2f98
14947,15005,93f67b7ceec6e3417e64a77b4fcf66dd3f7ef482
14948,15115,b6a0ca3aa1c055585bac75c12e75f89006f3277c
14948,14952,8fcd253910b0b598bc2930ca8efa2167533bc122
14948,15024,e63056f1eeaee1470178688af8482aa527cac687
13422,13628,c08478831f6cc914bbf522921831dd0338c47c14
17892,18207,3fb28b204ced35a8521600ade1e32e220fb3b5f6
16044,16235,3b37d31eaf4caa57169123455f2a207261658d67
14948,15201,e5edd399987d8fe572861f89000a904e28387d7a
14010,14256,41f6419fc94c4a8decd295784d076a82d3c97e91
12373,12583,944b0abf131c794ee37158ef5a73110b2e78c296
17806,18045,75560dc96acb7c8fb6319b488cf4da60e8b4b91d
16813,16894,8edb4ffdb15f61c435014ef868514ddf77136498
14949,15087,5af72636fbec2b44095f0ce3353e9b8ee8d2f2bc
14949,14992,c32a2dde7c9d7bcc9ed3111f4b15c134a9a7d745
14949,15019,ddf495a9ddd34240234b5d22bf8dc0e665d39a40
17495,17607,dd761313b0ec00330a713cdd1ee309342a3b8221
14949,15033,2b1b73c67e85361ac65cf8bda4f9793364807388
15388,15500,d1d596142894cbb00a676f259e417ac5ffe7e541
18272,18330,97606d6ffeea0a178d331296806e8eb5b923ad65
14950,15159,7db6d27e3fa331f880f3991c5498f99900cbe7e3
14950,15247,71cdc20d85faeb0567eef360b28c21296c73531b
14811,14977,1e5113241d2a9ca74a9a0b821e7319bc04904d64
14950,15296,ddb212d53988ba3199d7456b6d9833daedfaf8bf
14950,15039,d1f1fac6a763d9916e7cf74504da214a4737e184
14119,14149,e32dbc867ae79aabd28b30583c1645ad4e681f55
14951,15151,cdcd25c548eb7af92130f80f8fd47472a593f246
14951,15044,dbee55a55966399cbdabacf083d39d7def5d7d84
12504,12562,798ee6fea83f64abb35e35f7ac66e9e30a09a5ea
14951,15020,23876d3c43bb42643c98e61f108d75bea387e0c8
15765,16040,00ff643adbac6d4de37b5025b3d1b3df120bda70
14952,15017,d5d08525d7f11a13aa38c4ce2ed984d12680c0cd
14952,15197,c027f50400c889622ccc9ac49c643882e1812771
15259,15468,5c066e31d0b56efa90d73ca138b2ac500c963918
14952,15019,13ac71b0db9a5c99908b1ef309619bebb28947e3
14952,15214,c787d95fa3ebc0f7b3f6f448caca7507e5775333
14953,15225,24bc733419e541aad8a9ecc0296cab84c047d588
14952,15099,384d04505fbd2e115c091850bddf9cc7fb54e62f
14953,15137,fab9030dd9f99f3a8c6e1f6f7e2bff4d6e2b182d
14171,14394,e1f9e295716ff77cd70dd2dc2dc31722c0d0a2b5
14954,15203,4d50dedfc0b2e741e11d7ca71139d558dcb3bf1a
17416,17573,00fce37db9498794110768960177e646891ba2b0
14954,15151,1b6e305d30e4373c7706867e567c2a8241882173
14956,15301,8be56069ffcb488c38f2507a94d31acb39fa05de
15873,16074,a23c625fc3c665deb7d1a0efc7e9ac3dcca5fe35
17185,17581,e61067a3926500d891e034c1e32fd6bc2152e0ea
14956,15135,58c7ae4652bd7bc299a8d29b5be0be9c608724ec
14956,15002,25f9d462674d67602303f930bc91d01674ff0955
11426,11588,b089ebc853937f6eb29453c3cbda54947c18d8db
15611,15734,6efa1a558542067c742416c8a0253c9faa91ef5d
17993,18192,44b54aae681803aa26093352780327c9d311be59
14957,15126,54a99f3cc560d3acba4229eace9e98dc9a935b33
14956,15218,2d7c108a50976e2abfa49b33552fd69a3af66c69
14957,15107,69d3530c03410c9748f70707d673c8b5e61acfa4
16502,16685,070e63fc5cf2cc490547aa6bc92ce105e9ad5bbd
16715,16808,8f5e95ac5cdb3181ad0e201aa79a4d665e832cc8
15307,15633,6c936383fae5c40f4fe010c4bea2ae30bef7cc6b
14957,15148,57b0e879dc529f85ac37a0b59d0cf7b8141c3399
14957,15069,91ead424c8a5e6a3b0b21ac7b22d57a97f3d09fa
14957,15160,639ff93c859109c2f05dfc3698caab7f25093aa6
19967,20044,014c8a0de47dd6177955114c78efe1b68ad5ec24
14957,15123,30f0cc66fe151aaacd13db4148c9e1c608844a29
14958,15070,abe462564ff73c96dd34657fa8578131b2542a39
13541,13552,c8cd78fec2ba4e52503f73f626ececdc4dc2f153
12721,12960,925df454dc148896cbbf50c7af68dd7c585c19fb
14958,15252,f158d40240e17ef1830d439a67bcca28510b7114
13169,13274,d87203d6ae5329094f11b692b4ec0a6c4124c50e
21039,21118,ea1d0ec106d8bf2e9b2bbc467b19c1d723ba6c56
15858,16156,70892205d35966a13ee702d9d9ad4603c82a7eaf
16682,17168,7d930f5ea2b39d4d7b3848982ed81d6576c2b9e8
14958,15157,3d4882e6580b7cab674017f43e23da0a629dd8bc
14959,15129,0cb9dd08bd1d8ea25056012637b37468c3120a33
15425,15751,923b459c9e0aa92e9f82139147b2e9afa53d6148
15731,15791,97af1b0f4cb3faf4759fc95f4732610b5347e883
14960,15105,2e119ba28f3d2ae9921e09b3a385e63ee4e8aa59
14960,14967,ed6cff03e9841aefd9b6ca446d81f6f713d37e28
14960,15048,757c39bc1f19bb717e8e38cacd261bbae6975715
11477,11597,99c41b2156052fed71250a12bb7892c86877f708
17869,18116,c031995394d7492573c2a06d43db03f7cc17a665
12727,12866,b8b76ec3b97f5b1bc4a10b0588346d309d1c7e8f
14960,15041,075b13ce5c0faa50160cf626594a32b2bddb27a7
22375,22821,5668838bef7092173b50642350e6f7d04fe106f9
14960,15348,6317b1589cf938482b5b59d038d68a2c7953b149
14152,14208,c661d17a1d337820cf2925305d3ba221fd1d0ef2
14961,15086,cc4055e0362252f7dd791de2c80c281e0d1edd9c
14961,15127,5a634fff6a685d20c17e662635926079077dc434
14961,15082,6e29fa19defbfab138023d0d142c0946fc4c3647
14961,15194,a3a2c45ac5542f4bc3ccc91540d2a56531f91e56
14961,14991,db515b180b2f748508edc81a478f8e3411200771
14962,15156,9a3381a5a3021391f5d429e22fc2ad785cc5de87
12598,12897,56a3949b6e8740e3bfdeda1c484516fdd632d0a5
15018,15387,8b44050f197d696bd0fff43813202fd827ffb25c
14962,15127,dbb961b12d4b9fd294b1d899e98df32d2c7a1bc0
14962,15163,284f2b99f649b920511fd4792a9846b3b2a680f4
15015,15340,7c2b4067ec2aea30561d9f1bcf268be48227a812
14962,15209,64cb93d5d3a82524a8d5aab4b5fd18c1db45474e
14962,15132,c1ad8565e3e48db978508326dbcacefb85a574b6
15484,15505,944bb0eb0309b70de89db8f2deff86dae9c23310
14963,15031,8c6a3de7adc978bc4ce72246cec40294915914bb
17824,18179,8bac02eea18015f19d9675b88a661f9e97daa4e1
14963,15309,429a26afb0cd232a33858799e17ce817a53308de
12163,12486,42b4a6e872b909a7fffe2770c811e21ff9904ace
14963,15285,edf07f723f2cb39312c6b8e3a9744f4b0436fc14
14963,14970,eee8d83a0b5e2b203881fe1d8abe2074c10b2cd8
14963,15309,a6a7fa8c5862b364391b16f51e9b7c633655f8b8
14963,15022,072937e343b743e47e4b0e3c268f2b0b1fe6fd13
8859,9006,c86f364f8b0f8ff1a2ec9c7778f8d24eb7dcde00
17646,17715,601c4c65ed113de3ee96500bd79a785163f12fd8
12990,13190,26ce474ad066eb7bb3eb719bcf0e50930a9c8c0f
14964,15144,676e089ceb55e13d20986746777c528a5e444cc9
14965,15210,4d30ab6ee2ac80ab649320487ebb74167ea36c12
11465,11634,702151c35188766eb4ec5c493d1d1177a6e797a7
14445,14474,f14eba339c2bc830d34b5f2171d0bc8562115bec
14965,15224,89f7fa4c83b7246b14726cba0165d41804ab2ed0
14965,15215,3943195ac754f3a4a90601debb6bcd74428de869
14965,14978,2c36e2b0e4d4c16c7f926e269e180ec9648063e8
14965,15150,4feafd238f72854694eaa180c0bf5c84b162fb03
15084,15111,f5770924448a988633f0fc3d9a3c0bf7c19328a6
14966,15014,c66e39c242e3e7e750ff270eb9a71977f1bfdefe
14966,15035,182ac05f4b327f217d7178cfbfab45c63678e0ee
14966,15173,611a26549b7bfaaec3feed36d2d72f39ed69726b
14966,15232,57b9ed85308e71a4b4f13239c492813122ae54ca
14966,15185,45fda0babc65f706c63d0821ec28fd20a68ffecf
14966,15232,54dbd3579f584756b9f7a41b8474b13e1a6c27a2
17912,18040,620d63b3c0ac172086cc59f556c97977b9631145
16768,16809,d45a9b75249f46bc5bb0a765e6480359840e43f5
16210,16234,5ddc3a6bd0f5bf56ef8c139dc0e79f1116c6df07
12657,12760,cc893bfc0e46aacb4c2dd525be79e75f753a3f6c
14968,14980,d55fb5ce3a8d9a2b28a4ef565ca191e0b2d99c68
15788,16008,e0a60fbb060402d3f79c31f049faf05958e7be9e
15250,15391,2ca7ec944a45a17a474a7bd1c638b31f4c1eb6df
14968,15152,c11fe5c61d7cb9316bc1da470cd2fa659453b93c
11230,11427,b5cb95080b0b81a2511f6960daf554bb7637e1dc
14968,15175,a55f74db2750b178c4ad83e011eb40f28495b346
17165,17205,933a9e05c29fcd28136e451e645baa876a89e9f7
15036,15118,8f215f6d45861d89f8e2990abe4ec6dad650e5a2
14969,15171,0342e6c91172fb15d6e427e04feb2bf58fe5c653
16306,16586,97965fcb38e9086ef25483f03230d853daf46c2c
14969,15275,35c74371072f3c1d8e806b04e642ddf148556531
14969,15008,83cb2cb394b675632b1b251064b2fc2efd8549ec
14970,15188,f08358fc62d44b0457b8f7b6357b4d7e24b2047d
14970,15009,3ffb5bc3015b2f04a2726188549559a407c544e3
17576,17687,003b1cd0bfa42be0291e8ae01703ad5014eaef73
14971,15214,e623ad7e52056771d28d29ff8a2797828fa5a351
14292,14535,f8a2504e58329047003e481d17b4554759696d8e
14971,15219,b1430dda97ea6cb472346e7368b9da1cc98a8785
15018,15092,a4bfeee2da16f77c7ec3cca6414ccf2db1e1a032
14971,15051,5a9250dd4d84a1911cb02712a5a96d330fc8f13c
14971,15219,5aab88d5406b5dbb74377e25ef57e43f324dfb24
14971,15077,3cef83c92c6b0e95daa3f21b8a5d8f16ce5c0602
13436,13636,64c1bede22cd447d22d326bfbfccff54b8012e77
14971,15161,ece9e75addee2e7a1d4818f3720298060051c1a9
16050,16128,79bea554e8b88bee2471430c672b75625057dcea
12238,12412,0bcaea66f3fb409e319829dd82e42fefd8217dd3
15384,15660,ab2490a0ff28cd5a2a5b4d3f11ece2a7aa7eb212
11236,11291,f4a0e09ced811831ab9ac7743db634e3f9d9bdef
14972,14992,3d65609cd04825befff26bb15b6348e5f3ced539
14972,15225,1dd93318d87eae4ca2a450ada3a8b588051af7f1
16402,16658,77603b12022048b02409d3f11e1a7125235d3b22
14973,15369,4d0a2f2aef01d6e2c5e562e0d083bd5cbdba7664
15709,15811,d8a4c458bf3309ef2f3e3b4edff160e329c430f4
14973,15043,2e9429500a435356f1474c9bed3e62aa4a6a9fe0
14973,15072,48b01855895cd017bce70b22cae9dcd9cdaad15b
14973,15043,4894aed0273aed436c608b47dd15e313ab2b9013
14973,15197,e123e0fbb22a11fec0af6782c44bfdae6a394713
15922,16057,40a821170463480e57725425317a5ee5bc6f895a
16008,16172,f557b4411def5714043f6a9fb44d85413960970d
14974,15054,22781b9d34a4dd95bd617b228d36ced4509d5f0f
18437,18493,b4b7ad17889207c676e6115798c56b42b2cd6c2e
15044,15283,bcce028f89c3d16195edc94d28c24d4f8f0cb42f
14975,15203,39ea781be7033ac0f0a28159b73c465d8964aed6
16178,16468,aa9b3122d6ebf080af7784b8ec4c2540e218e602
14975,15094,7f8c16be392cf86e17887206f39d9dcb8f13dd48
14976,15079,01fce76dd5bbae2edb52dcb01918712d70b45b19
14976,15030,0de40a5eee07664dae89d2297a2745304580d748
14976,15117,0fc19f867b6929116f155ec3bec29a60a011c090
14976,15145,6182a12bf81e3e9905e274f0369c770b743887cf
15829,16101,f7001f8b53dc104c9601bd77a37514d3c65b5c82
13161,13401,318cd0c4a481dbf55047fb2f3afd9213ed13375a
14975,15176,199b9f2322d61203f1a3e6971943378fea0d79a0
14977,15033,bc881bae6bfa90288994873511ace2c4e2fdd6e5
14977,15220,540d45903dd5d37bd7bb2d48d36da74f913ff95e
14977,15094,ee7466c8bae83ab2f9c46f9f058c0baad40fb785
20575,21108,d49ab58206d8e900faf502df21e42691ddd89dae
14978,14982,7bd1e24d930571d7ed55c0b491b2a9ab23be14f0
17924,18388,24fd13a6fd0b115f4e661766d060b407222d4294
14326,14698,a73eb9aabbe520ec348579f9a31ad22cf4226c23
14978,15292,0cac19dcb6ad72be2781c0158c591fe144592e75
14978,15115,c8add50ec051379f48ab4b1e3fa6d42eff3dea36
14978,15172,ea9419a603bddf026f4e9ca6eb81b5a2a9af8289
14544,14599,fc67d314981e155bf9ba398d12c3c70f4cc4db69
17028,17031,bf7f0f35f8d16ee475dfd5a13747f4191f5e07a5
14091,14140,38fa24713fa280ca6af1039bbdc8b88df85a0b24
14978,15304,6575fee39a83630c5494d708d5270563495caae9
14978,15061,7b43b5fa978b45cf15949bb0f2a6c43340c172ad
16672,16857,6601360b852babab7d7f5622e19ce145a801615a
14979,15022,b98c59e95801083ecd6d0bc5fb129604bacc1cc4
14979,15284,476c01f3a5235cb520394fdac97fbfe92273c3ac
14980,15045,7ead7c4067bc0251055da5055442307e966f61c2
14980,15345,42621f2ff5d0f856f01f4af9b72629f809892cb1
14980,15011,a9fad11847bac3e15c808fd8078736134cb3ba30
14980,15114,e4281dcb23117fb9a3b32ea05b4790bdf0262f68
14980,15236,1d6ee61d819acdbd28ea7ae6323f86dde061b64e
14980,15198,86619109e7db78bf76ccc002fcfa8b6bee87a754
14980,15068,0e2408d6af0a51ca292aeb5ec6a26155663add37
14980,15282,e6dc001359c3b781ca8ee501ebbd7788a56e4212
14979,15027,0ef48fa2a3e39822223ed229bf66ee37df89088a
14981,15134,cf6de43c4dd27a61cb740a315aa6256151cb96d5
14981,15031,656dee3afd942d0bf6045e32b0ed5105c8aee54b
14982,15153,a34c05db95f289c30d4f6903fbc9d851ff020d21
14982,15113,6bf1aa8c347c03f73afe26a759455f30b6451a59
16853,16950,3ee47150ff6d2ad30b42c76462d7baf148cfb38b
14982,14988,3dc727c8bcc88b7bfc312977998aba61ec658c65
13695,13781,8846f61218c101d33edad3a4140807e0d57ed97e
16307,16572,5869dc33552998314d54ba56109688750567a414
14982,14986,e6be91f42fd1cee939967550b1ac95f5b7ae78b8
14983,15041,99e21b5b4cf43c3fbd94fd433b363319f2905c39
14983,15199,8fbf54d8ca7e53aa3d9ecff5d5a6109fcf1cb91b
14983,15086,c69f397243c9280a2b8b3930a93e77562457130c
14984,15195,73752da9ee072b610826d6ba3c7ada1c534c323c
14984,14995,770d40f5175e13ed19a2d947f35d1e8bd3b05154
14986,15209,199021f69d6943e357378fd1618a6649129c4c51
19204,19372,2340e131337f1938457d4172cbf9943423fb121d
14986,15108,78b58377e155d39a4b13e6d433563c59baaf0078
14987,15111,6c0d5606beb8b4aa38c4ceff025e1f678c563ab3
14564,14659,bd7b339a7dc381479e58628e3aa14b120e9a12b0
14987,15147,141e9b610af1b693e4d3df4cebfab9aa4b1aa00c
13722,13960,7981b18efdee829836dd9a6d0c2b93cc7a4b3aaf
16161,16332,736bb0061ed8f48c6e18269e11b19695d983b247
15200,15252,21763b82d119522cb88ff8864432a78426fb0374
14988,15224,35478e0296cd9527f75b9139480c16b457c2bf6f
14988,15075,fb632c8140b3dbc6dca73c87fe9f5a8e2be9ee96
14988,15026,f2516716c331a30b98f99efb19fda80c2d9d88ab
21063,21324,4a431e35a4e9b9c36a618f8a31efa7ae8b994b7c
14988,15174,1b284dcfc4c303c2e7c2302a1d14a43444591f65
14849,15141,d5ccf6bfb847d8e4f3beaaa50891ad8b80f53ed6
14989,15283,e29b501613b4d9ee20c7def83f0cc021a039e3a2
14989,14997,ca3c3b2e51117d0b0dc8e6d37d8dc9717fea890c
14989,15214,1c4dddf64f490ffa09a8e1f4d0ab6e2adde27330
15321,15478,c3972900e6ed75f6a5dd7040d12a24b60c94a7ba
15352,15664,1f3ba2bf750723fdb5a8f4db7ec6ad8aeb611ce7
15616,15754,284adb8830eec6b4aa28046ab1c6e4993055fe3d
17452,17762,bf0555a820028913b95feee6bff37f6242c412c6
14578,14837,bc3dcad64002c0ec497ca41827baef9349a13857
14990,15148,f1681289d2d171f12a267138e3f41ba935bceda8
14989,15318,d58252788d2e3c8ac71c98bf5e1068a332280d57
14991,15264,5824cc63742548450622adeb46706d48411516ce
12755,13002,507c0e5874dbdd236e7843fd97de4a2caa7707f5
14991,15012,a69f5bf8201251991e927a355afd869ad22b1bc6
14992,15259,f65177d377160cb65d8dfd57b07715650b729062
16524,16599,b82a4a4bc86a03945bda94103f451987b76842ee
14993,15115,73ca081e1f7f29f06135d2240559a8710815cc80
14994,15067,367439d11869e56a988549be8ab9e1c9d51425e1
14994,15170,f308d9cd2f28d9c1211ced31456a020e528f5f98
14994,15227,686a56172f3e161533961cb335ad8b11087727a8
14994,15224,a0bb42c48d850c6ba47d3bc3ce7a77c4082b868c
18900,19166,6c884c7a85992d1e2fad5a941ca8d3d46b019cac
12965,12988,d9c5ccdefc7c02045830b60cef46a6eace720ed1
12572,12686,bc2870be468a0f964c39d0e9c1acc30e60e68b74
14994,15140,244aec4af69cfce9566cfd9297a23f8fe2ec47fc
14994,15109,535b9b55257664c1ef83d7eb36c7aeba4c54f314
11677,11765,f5efc7d1d919808a365a418ca02a104873b2848f
14994,15024,922a46b139ce5d3668651c05cc71a940b577f6fb
14995,15184,123d2c3dff60d791037b47d6208508815ba3b437
14996,15107,e37da6c21000b16598a1c988bb3cd4417c85ef75
14996,15335,67120933829ca423907c3df681c1dd7bd03cb4a8
14996,15168,0e19836924cae98566ac660ff3c379d04df8329c
14750,14848,9eee68513d27451f7fd04f8a10e454ed6693c38b
14996,15387,6ae388264e1d0168dac772f21f070dba42404b26
14996,15246,ae77e2dfa36c6e0ce78c2a20ed4e45456d3aafed
15270,15450,d86f34189ef73c2759c8e16d22d5e642df298296
11883,12138,9e3be8420056d3944f64eb937fb51771c4584a44
15126,15325,14403ae4332033a3da07cda5faee0f2eb4e79718
14996,15266,6c3a94ca21f56a1ac20d3c91dedd58205b1c7cb1
14996,15107,2230299ed1c4bbcafbb92a692125cf472e56922e
14997,15064,a8f0032658588b61e621b4172d5ffc019efb77a7
14996,15011,f4ce4c7320eba08ad4ea2e9aff3f16bb07682cbd
17031,17091,4f40568d342343bddf887f0f536844aab504f5e2
14997,15057,1e170a5825cdbc31f5a9ff5b00b950043ae6d960
15341,15481,7c679dcad43ffe668b5c51b2b8b8243bf05bd08e
14901,14967,3254d61297315676e712ae2fe6bbc0085dbc8e6c
14998,15043,e7391a2ebf23e2bc7b05c6cd427c84ffae8b6213
14998,15151,7f59972179efad1ae3345ac0a1d94f95eee7acb4
16013,16175,787f8859a51a22144638816fc7543794337a1c7d
14998,15013,5eb907824e7c05dd9245122d5625be1340b12bd7
14998,15294,1bb8082b31bb3ffdb0bc16247abd0cba1933f326
14998,15119,648025ce712a3ddb5e3b0df0ae57efb956f8e88d
14998,15010,3837c61133f2b7198c532d7a5d5eef374465a69f
14998,15224,87052f7ac0ee7c7feb81731ad38e9ba8cbd0eb4e
14999,15117,d805188cb95272dae01d78d74c3ccc0d4f74a8cb
14999,15132,8a79b05831b7553efff64d87f500e0cf238fb479
14999,15260,1a497207c0cf2193d84660bbd96cc332831061fc
14465,14543,0ac9ef25186e7d76e1970169b6cf8d24a68bd462
18370,18832,6369c51de9b71a540a90450bebfda819e8f9b57b
15000,15021,98db22d02044336792758ec5d620495f14becd9a
16062,16232,452add6bfc3e3ca560b64943af0a71348789127c
15000,15223,fdee6f313f8019fa6a8a33d521ef79e016b717d6
13084,13189,d14310294af9dd3295cbf9af9ea3ea62f4b2635b
15001,15017,5b9a47c1c60fc13997e34095ca211236fd4b1669
15001,15223,cbe7e7c6c60b2b798dccc7cbccef542ac925ecbb
17264,17536,75d683546c882a22b99281552c46320a0728beb7
11064,11324,1437a7cf7b5e128c18b1950915543b29306450f9
15002,15271,761b6cabb55ef1dba72eb702e7580fdcc393091a
